,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,behavior,lateral_acc,lateral_vel,mean_vel
91708,91708,2165852,9449991,242,1190,634,1113433253900,40.879,779.1389999999999,6042775.425,2133846.143,14.8,7.9,2,30.0,0.0,4,,,,,,,230,251,87.81,2.93,i-80,2,0.19999999999953388,0.1099999999999568,25.13673758865249
91709,91709,3593227,10877366,169,1190,656,1113433253900,17.160999999999998,1297.315,6042673.8620000025,2134355.865,14.8,6.4,2,32.05,0.0,2,,,,,,,163,187,75.95,2.37,i-80,2,0.10000000000012221,-0.5000000000000071,25.13673758865249
91710,91710,3242156,10526295,192,1190,582,1113433253900,43.301,1162.171,6042721.642999997,2134226.498,13.3,7.3,2,17.91,8.45,4,,,,,,,183,193,35.43,1.98,i-80,2,0.09999999999976694,0.0,25.139432624113482
91711,91711,210932,7495071,368,1190,694,1113433253900,18.473,144.533,6042831.774,2133213.41,9.9,5.2,2,12.31,2.89,2,,,,,,,362,378,33.75,2.74,i-80,2,0.3999999999997783,0.019999999999988916,25.14092198581561
91712,91712,973990,8258129,334,1190,580,1113433253900,86.836,410.733,6042867.135,2133485.65,11.4,5.8,2,28.74,-7.01,7,,,,,,,335,0,60.35,2.1,i-80,2,0.6000000000028649,-3.119999999999976,25.137234042553192
91713,91713,3477486,10761625,179,1190,713,1113433253900,70.03399999999999,1242.492,6042734.931,2134310.488,18.3,7.0,2,5.0,0.0,6,,,,,,,168,185,31.34,6.27,i-80,2,-1.4210854715202004e-12,0.02999999999985903,25.137234042553192
91714,91714,3231173,10515312,190,1190,673,1113433253900,17.248,1162.126,6042695.913,2134222.407,13.8,6.8,2,19.33,0.0,2,,,,,,,187,200,30.78,1.59,i-80,2,-3.552713678800501e-13,0.10999999999999233,25.137234042553192
91715,91715,4158106,11442245,182,1190,376,1113433253900,4.935,1502.355,6042628.855,2134556.288,16.8,7.9,2,46.23,-1.76,1,,,,,,,0,191,0.0,0.0,i-80,2,0.09999999999994458,-0.12000000000000455,25.136524822695037
91716,91716,4096420,11380559,137,1190,808,1113433253900,40.541,1474.515,6042668.484,2134534.529,18.3,7.0,2,20.0,0.0,4,,,,,,,122,141,53.88,2.69,i-80,2,-0.09999999999976694,-0.060000000000002274,25.136524822695037
91717,91717,3127948,10412087,197,1190,762,1113433253900,68.352,1116.297,6042753.581,2134184.883,12.8,6.3,2,21.31,-11.12,6,,,,,,,189,202,46.05,2.16,i-80,2,1.300000000000523,-0.049999999999954525,25.128085106382983
91718,91718,1321368,8605507,264,1190,571,1113433253900,42.705,517.751,6042810.041,2133586.757,16.3,6.4,2,28.76,-2.97,4,,,,,,,258,269,118.37,4.12,i-80,2,-0.10000000000047748,-0.010000000000047748,25.12524822695036
91719,91719,2420153,9704292,230,1190,664,1113433253900,40.082,866.954,6042762.807999997,2133933.427,14.9,5.4,2,30.55,-1.58,4,,,,,,,217,242,81.18,2.66,i-80,2,-1.2000000000000455,0.060000000000002274,25.124397163120573
91720,91720,832126,8116265,311,1190,613,1113433253900,30.583,374.196,6042815.656,2133442.9080000003,14.8,8.5,2,25.65,-10.14,3,,,,,,,289,320,78.29,3.05,i-80,0,-1.1000000000002785,-0.2500000000000213,25.116595744680858
91721,91721,77568,7361707,307,1190,495,1113433253900,55.185,88.74799999999998,6042875.102000001,2133162.554,15.3,8.4,2,35.05,0.34,5,,,,,,,308,0,41.21,1.18,i-80,2,0.10000000000189857,0.5100000000000904,25.116595744680858
91722,91722,3991599,11275738,141,1190,778,1113433253900,40.869,1437.3670000000006,6042674.797,2134497.852,13.3,6.8,2,21.29,-3.36,4,,,,,,,137,151,37.15,1.74,i-80,2,0.3999999999997783,0.9199999999999875,25.11510638297873
91723,91723,3615287,10899426,164,1190,725,1113433253900,63.51,1297.604,6042719.556,2134363.6380000003,13.9,4.3,2,12.08,0.62,6,,,,,,,162,168,19.55,1.62,i-80,2,-1.200000000000756,-0.5300000000000438,25.116737588652487
91724,91724,4425246,11709385,117,1190,726,1113433253900,16.344,1599.956,6042624.557,2134654.396,18.8,6.5,2,25.05,-1.65,2,,,,,,,116,3340,48.06,1.92,i-80,2,-0.20000000000024443,0.1699999999999946,25.113758865248236
91725,91725,595547,7879686,278,1190,371,1113433253900,4.064,298.784,6042798.669,2133364.7180000003,16.8,7.4,2,33.39,-7.45,1,,,,,,,266,284,77.63,2.32,i-80,2,-0.09999999999994458,-0.1499999999999968,25.10872340425533
91726,91726,3434067,10718206,176,1190,609,1113433253900,43.838,1230.698,6042711.025,2134294.547,14.8,6.9,2,17.93,1.72,4,,,,,,,173,183,40.66,2.27,i-80,2,-4.699999999999704,-0.4299999999999926,25.107872340425537
91727,91727,3405421,10689560,186,1190,459,1113433253900,58.059,1218.114,6042727.113,2134284.491,11.8,8.5,2,26.68,0.99,5,,,,,,,175,201,69.11,2.59,i-80,2,-0.0999999999990564,-1.4499999999999602,25.108226950354613
91728,91728,3765480,11049619,174,1190,690,1113433253900,28.96,1357.891,6042675.734,2134417.551,72.7,8.5,3,28.2,0.77,3,,,,,,,149,188,166.8,5.92,i-80,2,0.09999999999976694,-0.09000000000000341,25.108581560283692
91729,91729,3037194,10321333,3342,1190,653,1113433253900,43.353,1087.288,6042733.371,2134151.926,16.3,7.9,2,30.0,-11.2,4,,,,,,,193,217,44.18,1.47,i-80,2,1.5999999999998238,2.3799999999999955,25.077730496453903
91730,91730,3975022,11259161,140,1190,504,1113433253900,66.428,1427.473,6042701.6060000025,2134492.177,16.3,7.4,2,19.64,0.0,6,,,,,,,136,146,42.54,2.17,i-80,2,-0.10000000000047748,-0.10000000000005116,25.077730496453903
91731,91731,184663,7468802,308,1190,494,1113433253900,54.26300000000001,129.959,6042869.095,2133203.375,13.8,7.3,2,31.75,7.02,5,,,,,,,314,307,66.49,2.09,i-80,2,1.2000000000014666,0.6500000000001194,25.083049645390073
91732,91732,2787110,10071249,211,1190,574,1113433253900,52.724,992.596,6042756.9010000015,2134059.972,15.8,8.5,2,32.13,-1.24,5,,,,,,,203,219,73.23,2.28,i-80,2,-2.9000000000003467,0.03999999999997783,25.083191489361706
91733,91733,3802160,11086299,163,1190,703,1113433253900,17.358,1373.265,6042661.825,2134430.827,14.8,7.4,2,31.25,0.0,2,,,,,,,159,169,83.03,2.66,i-80,2,-0.19999999999953388,-0.47999999999998266,25.08312056737589
91734,91734,3864522,11148661,151,1190,707,1113433253900,39.91,1392.138,6042681.073,2134453.06,12.4,5.8,2,18.62,0.0,4,,,,,,,141,150,45.23,2.43,i-80,2,-0.20000000000095497,0.7599999999999341,25.08312056737589
91735,91735,428212,7712351,284,1190,381,1113433253900,5.77,232.076,6042808.369,2133298.71,12.3,6.8,2,42.28,0.0,1,,,,,,,278,0,66.71,1.58,i-80,2,-0.1000000000000334,0.009999999999994458,25.08312056737589
91736,91736,904601,8188740,318,1190,635,1113433253900,67.77,392.054,6042850.424,2133464.82,15.3,6.9,2,21.55,-1.02,6,,,,,,,336,357,69.48,3.22,i-80,2,-2.199999999997715,0.3100000000000591,25.08035460992908
91737,91737,2629389,9913528,216,1190,694,1113433253900,26.659,941.549,6042738.6570000015,2134005.6040000003,35.6,8.5,3,25.0,0.0,3,,,,,,,198,232,174.93,7.0,i-80,2,0.0,0.019999999999988916,25.08035460992908
91738,91738,4095392,11379531,136,1190,717,1113433253900,65.73,1470.015,6042694.069,2134534.147,15.3,8.4,2,23.48,-0.44,6,,,,,,,124,140,68.01,2.9,i-80,2,0.5000000000009663,-0.07999999999995566,25.08085106382979
91739,91739,4243379,11527518,122,1190,829,1113433253900,40.327,1528.4,6042659.584,2134587.719,15.3,7.9,2,25.12,-8.74,4,,,,,,,0,137,0.0,0.0,i-80,2,-0.9000000000007446,-0.16000000000005343,25.075957446808513
91740,91740,2377905,9662044,234,1190,782,1113433253900,67.08800000000001,847.575,6042792.2370000025,2133917.993,11.4,5.8,2,26.76,3.1,6,,,,,,,222,252,53.03,1.98,i-80,2,0.40000000000048885,-0.37999999999996703,25.079503546099293
91741,91741,956161,8240300,299,1190,627,1113433253900,20.171,413.463,6042800.622,2133480.4,13.3,8.5,2,24.51,3.19,2,,,,,,,293,329,50.48,2.06,i-80,2,5.799999999999628,-1.5600000000000236,25.08319148936171
91742,91742,2787678,10071817,206,1190,411,1113433253900,4.25,1000.063,6042707.861000001,2134060.173,17.3,6.4,2,40.0,0.0,1,,,,,,,204,218,59.8,1.5,i-80,2,-8.881784197001252e-14,0.039999999999995595,25.08319148936171
91743,91743,1974007,9258146,249,1190,630,1113433253900,15.89,719.303,6042758.351,2133783.498,18.8,7.0,2,25.14,-1.25,2,,,,,,,244,255,38.42,1.53,i-80,2,-1.699999999999946,-1.3700000000000045,25.082411347517738
91744,91744,1981747,9265886,236,1190,377,1113433253900,4.566,723.46,6042746.596,2133786.202,12.8,8.5,2,42.03,-0.2,1,,,,,,,233,243,103.91,2.47,i-80,2,-0.19999999999997797,-1.5700000000000003,25.082482269503554
91745,91745,1127746,8411885,263,1190,367,1113433253900,5.235,465.915,6042779.179,2133530.702,15.3,6.4,2,39.99,-0.08,1,,,,,,,256,266,65.6,1.64,i-80,2,-0.09999999999967812,-0.07999999999998231,25.082411347517738
91746,91746,1001744,8285883,280,1190,579,1113433253900,40.356,423.698,6042819.25,2133493.836,15.3,7.9,2,23.44,11.2,4,,,,,,,269,3343,41.65,1.78,i-80,2,1.9000000000005457,0.4700000000000415,25.088581560283693
91747,91747,2294715,9578854,233,1190,378,1113433253900,3.914,827.367,6042732.3960000025,2133889.188,15.8,6.4,2,42.57,1.55,1,,,,,,,218,236,99.74,2.34,i-80,2,0.2000000000000668,0.2900000000000036,25.089148936170222
91748,91748,4424585,11708724,115,1190,733,1113433253900,65.97,1591.7220000000002,6042674.857000003,2134654.154,14.8,8.4,2,25.26,0.0,6,,,,,,,0,3355,0.0,0.0,i-80,2,0.0999999999990564,0.46999999999997044,25.089148936170222
91749,91749,1582574,8866713,250,1190,369,1113433253900,4.596,598.744,6042762.1510000015,2133662.456,17.8,8.5,2,37.16,4.42,1,,,,,,,243,256,61.65,1.66,i-80,2,0.1000000000000334,0.08000000000000007,25.093120567375895
91750,91750,625666,7909805,376,1190,700,1113433253900,67.304,302.0440000000001,6042861.085,2133375.394,14.3,6.4,2,21.18,0.48,6,,,,,,,357,375,46.12,2.18,i-80,2,0.8000000000009777,-0.1099999999999568,25.0936170212766
91751,91751,4316311,11600450,3355,1190,1192,1113433253900,76.544,1549.751,6042691.952000001,2134614.391,20.8,8.0,2,0.79,0.03,6,,,,,,,115,124,41.97,53.13,i-80,2,0.20000000000095497,0.030000000000001137,25.093546099290784
91752,91752,1788862,9073001,243,1190,373,1113433253900,5.178,660.398,6042755.091,2133723.705,15.3,7.9,2,34.96,-0.31,1,,,,,,,236,250,63.06,1.8,i-80,2,-8.881784197001252e-14,0.039999999999995595,25.093333333333337
91753,91753,4564835,11848974,103,1190,774,1113433253900,53.392,1675.703,6042649.076,2134735.131,16.3,7.9,2,22.34,0.0,5,,,,,,,0,109,0.0,0.0,i-80,2,0.0,-0.45999999999999375,25.093333333333337
91754,91754,4431697,11715836,115,1191,733,1113433254000,66.017,1594.2479999999994,6042674.503,2134656.655,14.8,8.4,2,25.26,0.0,6,,,,,,,0,3355,0.0,0.0,i-80,2,0.0,0.46999999999997044,25.093333333333337
91755,91755,3346678,10630817,183,1191,545,1113433254000,42.334,1199.651,6042714.631,2134263.684,12.9,5.8,2,20.47,0.0,4,,,,,,,176,192,32.79,1.6,i-80,2,-0.20000000000024443,-0.17000000000003013,25.093333333333337
91756,91756,769681,8053820,357,1191,675,1113433254000,66.18,350.47,6042853.943,2133423.792,19.2,8.5,2,23.04,0.24,6,,,,,,,318,376,43.72,1.9,i-80,2,0.20000000000095497,-1.4399999999999125,25.09347517730497
91757,91757,2796233,10080372,211,1191,574,1113433254000,52.727,995.816,6042756.432,2134063.135,15.8,8.5,2,31.99,-2.64,5,,,,,,,203,219,73.81,2.31,i-80,2,-0.09999999999976694,0.030000000000001137,25.09248226950355
91758,91758,455267,7739406,375,1191,707,1113433254000,70.238,235.537,6042871.923,2133310.057,13.3,7.3,2,23.7,1.05,6,,,,,,,376,395,68.64,2.9,i-80,2,-0.10000000000047748,0.01999999999995339,25.09056737588653
91759,91759,2965119,10249258,204,1191,405,1113433254000,3.519,1063.765,6042697.52,2134123.054,17.4,4.9,2,38.97,0.0,1,,,,,,,194,206,183.02,4.7,i-80,2,0.0,0.3100000000000014,25.09056737588653
91760,91760,3814184,11098323,161,1191,624,1113433254000,51.89100000000001,1372.069,6042696.101,2134435.19,29.3,7.7,3,26.63,-7.15,5,,,,,,,126,175,91.99,3.45,i-80,2,1.7000000000003013,-0.00999999999990564,25.083758865248228
91761,91761,2301636,9585775,252,1191,558,1113433254000,70.131,820.96,6042798.8879999975,2133891.55,14.3,7.9,2,29.93,11.2,6,,,,,,,234,253,29.34,0.98,i-80,2,1.0000000000005116,-1.599999999999966,25.0945390070922
91762,91762,4155213,11439352,142,1191,616,1113433254000,16.183,1499.398,6042640.4279999975,2134555.208,16.3,7.4,2,25.92,-4.45,2,,,,,,,3340,159,39.39,1.52,i-80,2,-3.552713678800501e-13,-0.0700000000000145,25.092411347517736
91763,91763,252272,7536411,347,1191,619,1113433254000,32.054,158.391,6042843.539,2133228.84,12.8,6.8,2,22.87,-5.75,3,,,,,,,320,0,91.36,3.99,i-80,2,4.899999999999949,-2.6500000000000057,25.08936170212766
91764,91764,1365186,8649325,256,1191,370,1113433254000,4.888,535.063,6042770.39,2133599.304,13.3,7.8,2,35.46,-0.1,1,,,,,,,250,263,67.44,1.9,i-80,2,-0.09999999999994458,0.4800000000000004,25.089290780141848
91765,91765,4491853,11775992,121,1191,661,1113433254000,29.405,1621.0079999999994,6042634.115,2134677.25,12.9,5.3,2,28.4,7.48,3,,,,,,,0,144,0.0,0.0,i-80,2,3.552713678800501e-13,0.19000000000001904,25.091985815602843
91766,91766,4565009,11849148,103,1191,774,1113433254000,53.346,1677.936,6042648.674,2134737.328,16.3,7.9,2,22.34,0.0,5,,,,,,,0,109,0.0,0.0,i-80,2,-7.105427357601002e-13,-0.4600000000000648,25.091985815602843
91767,91767,4261126,11545265,3340,1191,722,1113433254000,18.216,1538.789,6042636.097999997,2134594.349,14.3,6.4,2,27.58,-1.67,2,,,,,,,117,142,63.65,2.31,i-80,2,0.10000000000012221,0.5600000000000094,25.092695035461
91768,91768,911588,8195727,318,1191,635,1113433254000,67.811,394.195,6042850.209,2133466.96,15.3,6.9,2,21.49,0.06,6,,,,,,,336,357,69.34,3.23,i-80,2,1.0000000000005116,0.4100000000001103,25.092269503546103
91769,91769,142710,7426849,378,1191,692,1113433254000,18.04,118.016,6042834.623,2133187.101,15.3,7.9,2,15.29,-11.2,2,,,,,,,368,0,27.76,1.82,i-80,2,1.3999999999995794,-1.410000000000018,25.08191489361702
91770,91770,2589428,9873567,218,1191,374,1113433254000,4.452,931.203,6042718.222,2133992.076,18.3,8.5,2,41.22,1.69,1,,,,,,,206,233,72.86,1.77,i-80,2,-0.40000000000004476,0.049999999999998934,25.081985815602838
91771,91771,2485913,9770052,224,1191,632,1113433254000,16.182000000000002,893.669,6042735.3560000025,2133956.712,12.9,4.3,2,31.25,1.3,2,,,,,,,212,240,79.84,2.55,i-80,2,0.10000000000012221,-0.009999999999976694,25.083333333333332
91772,91772,2154359,9438498,253,1191,779,1113433254000,64.2,772.2130000000003,6042799.446,2133842.306,25.2,8.5,3,21.77,4.04,6,,,,,,,252,254,48.75,2.24,i-80,2,-4.199999999998738,-1.799999999999926,25.085248226950355
91773,91773,1846104,9130243,255,1191,623,1113433254000,19.605,676.204,6042767.4279999975,2133741.216,14.3,7.4,2,26.49,1.14,2,,,,,,,249,260,45.6,1.72,i-80,2,0.0,0.060000000000002274,25.087659574468084
91774,91774,4249777,11533916,122,1191,829,1113433254000,40.335,1530.822,6042659.204,2134590.094,15.3,7.9,2,24.73,-0.84,4,,,,,,,0,137,0.0,0.0,i-80,2,2.4000000000008015,0.08000000000002672,25.084893617021276
91775,91775,840646,8124785,266,1191,364,1113433254000,4.907,380.067,6042789.454,2133445.47,13.8,6.8,2,37.06,1.8,1,,,,,,,263,278,89.84,2.42,i-80,2,-8.999999999999897,-0.19999999999999574,25.083687943262408
91776,91776,1100621,8384760,289,1191,597,1113433254000,29.756,454.952,6042804.842,2133522.789,14.8,6.4,2,24.08,-7.59,3,,,,,,,268,311,96.88,4.02,i-80,2,0.09999999999976694,-0.04000000000001336,25.079432624113473
91777,91777,439337,7723476,309,1191,524,1113433254000,41.92,232.162,6042844.232999999,2133303.25,15.3,6.4,2,28.69,0.0,4,,,,,,,294,332,73.09,2.55,i-80,2,0.10000000000118803,0.35000000000003695,25.079432624113473
91778,91778,4316529,11600668,3355,1191,1192,1113433254000,76.546,1549.83,6042691.942000003,2134614.469,20.8,8.0,2,0.8,0.0,6,,,,,,,115,124,44.42,55.52,i-80,2,-0.0999999999990564,0.020000000000095497,25.079503546099293
91779,91779,3046148,10330287,3342,1191,653,1113433254000,43.667,1090.307,6042733.149,2134155.424,16.3,7.9,2,27.87,-11.2,4,,,,,,,193,217,43.16,1.55,i-80,2,7.600000000000051,3.1400000000000006,25.064397163120567
91780,91780,4432298,11716437,117,1191,726,1113433254000,16.361,1602.437,6042624.177,2134656.867,18.8,6.5,2,24.95,0.37,2,,,,,,,116,3340,48.38,1.94,i-80,2,0.0,0.1699999999999946,25.06368794326241
91781,91781,3894130,11178269,191,1191,368,1113433254000,5.919,1408.243,6042644.938999997,2134463.574,14.4,5.4,2,50.07,-11.2,1,,,,,,,182,194,98.71,1.97,i-80,2,2.2999999999999687,-0.14000000000000234,25.05574468085106
91782,91782,1846825,9130964,279,1191,758,1113433254000,68.092,670.3610000000001,6042816.267000001,2133741.47,17.3,7.4,2,18.03,-0.3,6,,,,,,,254,262,53.51,2.97,i-80,2,0.39999999999906777,0.03999999999990678,25.05595744680851
91783,91783,1676516,8960655,262,1191,631,1113433254000,66.634,618.81,6042821.2179999985,2133690.027,14.3,6.9,2,5.32,4.15,6,,,,,,,279,315,51.55,9.69,i-80,2,-0.10000000000047748,0.0,25.05794326241135
91784,91784,2799034,10083173,206,1191,411,1113433254000,4.254,1004.064,6042707.275,2134064.13,17.3,6.4,2,40.0,0.0,1,,,,,,,204,218,59.7,1.49,i-80,2,0.0,0.039999999999995595,25.05794326241135
91785,91785,3458949,10743088,194,1191,464,1113433254000,4.019,1246.783,6042669.141,2134303.687,15.8,8.5,2,54.26,11.2,1,,,,,,,191,204,161.46,2.98,i-80,2,0.0,0.39000000000000146,25.074113475177306
91786,91786,4170518,11454657,182,1191,376,1113433254000,4.923,1506.9520000000002,6042628.109,2134560.7830000003,16.8,7.9,2,46.2,1.11,1,,,,,,,0,191,0.0,0.0,i-80,2,8.881784197001252e-14,-0.11999999999999567,25.07390070921986
91787,91787,214016,7498155,368,1191,694,1113433254000,18.488,145.774,6042831.636,2133214.6380000003,9.9,5.2,2,12.62,3.5,2,,,,,,,362,378,33.43,2.65,i-80,2,1.3000000000001677,0.15000000000000568,25.076099290780142
91788,91788,2705870,9990009,213,1191,786,1113433254000,63.395,962.384,6042771.922,2134031.601,13.9,5.8,2,27.83,2.37,6,,,,,,,210,222,61.25,2.2,i-80,2,4.400000000001114,-0.45999999999999375,25.076950354609927
91789,91789,626863,7911002,294,1191,577,1113433254000,43.485,305.253,6042837.047,2133375.82,14.3,6.9,2,24.15,11.2,4,,,,,,,3343,309,72.49,3.0,i-80,2,-4.699999999999704,0.30000000000001137,25.08595744680851
91790,91790,3602415,10886554,169,1191,656,1113433254000,17.11,1300.52,6042673.295,2134359.02,14.8,6.4,2,32.05,0.0,2,,,,,,,163,187,75.87,2.37,i-80,2,-0.09999999999976694,-0.5099999999999838,25.08595744680851
91791,91791,3236345,10520484,190,1191,673,1113433254000,17.259,1164.059,6042695.621,2134224.318,13.8,6.8,2,19.34,0.08,2,,,,,,,187,200,31.15,1.61,i-80,2,0.0,0.10999999999999233,25.086028368794327
91792,91792,2098821,9382960,244,1191,642,1113433254000,16.063,760.2260000000001,6042753.2689999975,2133824.174,15.8,7.4,2,25.0,0.0,2,,,,,,,240,249,54.54,2.18,i-80,2,0.0,0.07999999999999119,25.086028368794327
