,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,behavior,lateral_acc,lateral_vel,mean_vel
32076,32076,1603635,8887774,103,735,774,1113433208400,67.093,597.298,6042824.345,2133668.778,16.3,7.9,2,15.92,5.51,6,,,,,,,89,3333,48.53,3.05,i-80,2,0.0,0.030000000000001137,26.317821782178207
32077,32077,3666039,10950178,17,735,413,1113433208400,2.97,1325.9,6042655.246,2134381.782,15.3,7.9,2,59.94,-0.05,1,,,,,,,12,25,92.61,1.54,i-80,2,-0.29999999999996696,-0.1399999999999979,26.316138613861376
32078,32078,2691827,9975966,44,735,675,1113433208400,15.431,964.696,6042724.136,2134026.846,13.3,6.3,2,35.34,-4.4,2,,,,,,,24,55,111.77,3.16,i-80,2,0.09999999999994458,0.039999999999995595,26.31059405940593
32079,32079,1939949,9224088,107,735,804,1113433208400,40.126,704.3580000000003,6042784.266,2133771.704,16.3,7.4,2,17.86,-0.75,4,,,,,,,100,122,46.13,2.58,i-80,2,-0.7000000000012108,-0.280000000000058,26.30999999999999
32080,32080,2739153,10023292,36,735,1005,1113433208400,27.322,979.476,6042733.7179999985,2134043.211,24.8,8.5,3,15.34,4.39,3,,,,,,,0,51,0.0,0.0,i-80,2,0.10000000000083276,0.019999999999988916,26.312970297029697
32081,32081,2357942,9642081,60,735,852,1113433208400,30.571,845.552,6042756.355,2133910.919,15.8,6.4,2,16.9,1.62,3,,,,,,,51,86,59.55,3.52,i-80,2,-0.09999999999976694,-0.8899999999999864,26.31534653465346
32082,32082,2193055,9477194,84,735,860,1113433208400,39.164,788.475,6042772.511,2133855.207,15.8,8.5,2,15.97,-5.5,4,,,,,,,74,100,87.93,5.51,i-80,2,-0.09999999999976694,0.05000000000002558,26.310990099009896
32083,32083,2524372,9808511,51,735,937,1113433208400,27.566,905.099,6042744.935,2133969.659,30.7,8.5,3,18.8,9.87,3,,,,,,,36,60,74.38,3.96,i-80,2,-0.10000000000012221,0.019999999999988916,26.319999999999997
32084,32084,1041410,8325549,144,735,636,1113433208400,29.995,437.156,6042807.188999997,2133505.464,14.3,7.4,2,27.84,-11.2,3,,,,,,,121,174,35.62,1.28,i-80,2,-9.600000000000009,-0.30999999999998806,26.306930693069308
32085,32085,1501188,8785327,97,735,789,1113433208400,16.291,573.405,6042776.92,2133638.74,13.9,5.3,2,11.99,-5.56,2,,,,,,,93,116,38.48,3.21,i-80,2,-8.500000000000085,-0.2400000000000091,26.299009900990097
32086,32086,2078698,9362837,100,735,854,1113433208400,40.035,750.4889999999997,6042778.299,2133817.637,15.4,5.9,2,16.22,-3.1,4,,,,,,,84,107,37.99,2.34,i-80,2,0.0999999999990564,0.05999999999993122,26.298910891089104
32087,32087,460231,7744370,161,735,624,1113433208400,53.222,240.084,6042854.504,2133312.251,29.3,7.7,3,23.16,11.2,5,,,,,,,165,173,51.33,2.22,i-80,2,23.399999999999466,0.4299999999999926,26.342277227722764
32088,32088,430036,7714175,169,735,656,1113433208400,40.768,228.518,6042843.539,2133299.492,14.8,6.4,2,30.65,0.0,4,,,,,,,142,149,97.52,3.18,i-80,2,-7.105427357601002e-13,0.21999999999998465,26.342277227722764
32089,32089,936018,8220157,146,735,702,1113433208400,66.28,401.747,6042847.793,2133474.269,17.3,6.9,2,24.51,-0.55,6,,,,,,,136,164,45.57,1.86,i-80,2,-1.6999999999995907,0.9000000000000341,26.342178217821775
32090,32090,2290381,9574520,54,735,901,1113433208400,16.396,824.189,6042745.192000003,2133887.677,13.4,5.3,2,29.96,-0.33,2,,,,,,,55,59,38.9,1.3,i-80,2,3.552713678800501e-13,0.20000000000003126,26.34188118811881
32091,32091,753589,8037728,174,735,690,1113433208400,28.079,350.321,6042816.162000001,2133418.861,72.7,8.5,3,21.43,-1.78,3,,,,,,,144,198,86.83,4.05,i-80,2,-0.09999999999976694,2.5400000000000134,26.340891089108904
32092,32092,1614468,8898607,122,735,829,1113433208400,41.107,603.818,6042797.749,2133672.014,15.3,7.9,2,24.69,2.92,4,,,,,,,107,137,100.54,4.07,i-80,2,-7.9999999999998295,-0.15000000000000568,26.342376237623757
32093,32093,1377304,8661443,109,735,754,1113433208400,55.237,532.46,6042820.686000003,2133602.828,14.8,6.4,2,23.08,1.83,5,,,,,,,102,123,57.36,2.49,i-80,2,7.30000000000004,-1.1899999999999977,26.34603960396039
32094,32094,2836600,10120739,3355,735,1192,1113433208400,39.049,1012.023,6042740.516,2134077.128,20.8,8.0,2,14.82,0.98,4,,,,,,,13,41,48.51,3.27,i-80,2,-7.099999999998374,0.45000000000001705,26.352475247524747
32095,32095,770837,8054976,164,735,725,1113433208400,64.328,351.065,6042852.031,2133424.154,13.9,4.3,2,23.07,1.14,6,,,,,,,146,168,50.68,2.2,i-80,2,-0.40000000000190994,0.01999999999995339,26.35316831683168
32096,32096,1347049,8631188,115,735,733,1113433208400,67.179,522.159,6042833.792,2133594.12,14.8,8.4,2,18.36,-3.61,6,,,,,,,3333,136,44.09,2.4,i-80,2,-6.799999999998363,-0.8499999999999375,26.349306930693068
32097,32097,3231462,10515601,25,735,359,1113433208400,4.0,1164.328,6042682.482999999,2134222.505,15.8,8.5,2,60.75,-2.69,1,,,,,,,17,39,161.57,2.66,i-80,2,-1.100000000000012,0.9699999999999998,26.34752475247525
32098,32098,1577173,8861312,70,735,381,1113433208400,5.613,597.076,6042763.379,2133660.842,14.9,5.9,2,36.02,-1.06,1,,,,,,,64,80,68.31,1.9,i-80,2,-1.3999999999999346,0.10000000000000675,26.351287128712872
32099,32099,1805631,9089770,64,735,373,1113433208400,6.687,665.3910000000002,6042755.967,2133728.852,14.9,5.9,2,39.96,-0.03,1,,,,,,,47,70,192.55,4.82,i-80,2,0.2000000000000668,0.07000000000000561,26.351188118811883
32100,32100,2971563,10255702,13,735,948,1113433208400,41.173,1060.531,6042735.227999999,2134125.595,14.8,6.4,2,26.68,4.98,4,,,,,,,15,3355,55.63,2.09,i-80,2,6.099999999999284,1.4399999999999835,26.357821782178217
32101,32101,223580,7507719,173,735,664,1113433208400,52.42,145.082,6042865.391,2133218.165,14.4,5.9,2,29.35,3.65,5,,,,,,,161,185,95.0,3.24,i-80,2,3.0000000000001137,1.0300000000000153,26.363168316831683
32102,32102,1573196,8857335,102,735,782,1113433208400,53.82899999999999,589.817,6042812.115,2133659.712,13.3,6.3,2,20.06,-1.71,5,,,,,,,94,109,42.05,2.1,i-80,2,-9.40000000000012,-0.26000000000003354,26.359801980198018
32103,32103,965314,8249453,126,735,731,1113433208400,53.987,412.047,6042834.364,2133483.035,13.9,5.8,2,24.99,-0.66,5,,,,,,,123,150,44.67,1.79,i-80,2,7.105427357601002e-13,-1.599999999999966,26.35940594059405
32104,32104,1047632,8331771,3340,735,722,1113433208400,16.993,440.907,6042793.87,2133507.289,14.3,6.4,2,18.37,3.22,2,,,,,,,117,156,52.05,2.83,i-80,2,-1.1000000000006338,-0.2900000000000347,26.3689108910891
32105,32105,2377209,9661348,61,735,810,1113433208400,51.32,849.557,6042776.351,2133917.742,13.3,7.3,2,23.24,-2.51,5,,,,,,,43,67,97.73,4.21,i-80,2,4.099999999998971,1.3399999999999324,26.36702970297029
32106,32106,1253164,8537303,80,735,362,1113433208400,5.76,502.452,6042775.254,2133566.986,14.8,7.4,2,33.04,7.94,1,,,,,,,70,92,94.62,2.86,i-80,2,9.199999999999875,-1.5600000000000058,26.374158415841574
32107,32107,741848,8025987,150,735,737,1113433208400,55.21,343.397,6042843.943,2133415.4080000003,14.8,6.4,2,19.53,0.71,5,,,,,,,126,165,68.65,3.52,i-80,2,-7.105427357601002e-13,0.2499999999999858,26.375247524752467
32108,32108,379966,7664105,187,735,700,1113433208400,17.713,211.856,6042822.712,2133280.12,12.8,6.3,2,25.15,0.49,2,,,,,,,163,190,126.32,5.02,i-80,2,-0.10000000000047748,0.3399999999999537,26.37534653465346
32109,32109,3511783,10795922,5,735,702,1113433208400,70.814,1255.828,6042733.52,2134323.733,14.4,5.9,2,36.99,11.2,6,,,,,,,0,7,0.0,0.0,i-80,2,-4.800000000000182,-1.080000000000041,26.38732673267326
32110,32110,2884769,10168908,31,735,685,1113433208400,64.571,1025.008,6042763.767999997,2134094.059,18.8,8.0,2,37.33,9.69,6,,,,,,,21,46,101.08,2.71,i-80,2,1.1999999999986244,0.22999999999996135,26.39405940594058
32111,32111,1722115,9006254,94,736,791,1113433208500,54.399,633.83,6042807.217,2133703.441,18.3,7.5,2,20.02,1.79,5,,,,,,,77,102,59.49,2.97,i-80,2,7.105427357601002e-13,0.020000000000024443,26.39405940594058
32112,32112,1636347,8920486,93,736,777,1113433208500,16.375,613.3330000000002,6042772.0210000025,2133678.409,15.8,6.4,2,14.59,6.33,2,,,,,,,87,97,32.34,2.22,i-80,2,0.5999999999996675,0.009999999999976694,26.40207920792078
32113,32113,1590154,8874293,70,736,381,1113433208500,5.58,600.706,6042762.859,2133664.721,14.9,5.9,2,35.11,-11.2,1,,,,,,,64,80,68.68,1.96,i-80,2,-4.300000000000104,-0.3300000000000036,26.39306930693068
32114,32114,2299085,9583224,54,736,901,1113433208500,16.415,827.177,6042744.812999999,2133890.653,13.4,5.3,2,30.0,0.7,2,,,,,,,55,59,39.01,1.3,i-80,2,-0.10000000000047748,0.18999999999998352,26.393465346534644
32115,32115,2886977,10171116,39,736,347,1113433208500,4.843,1035.031,6042703.209,2134094.867,15.8,6.4,2,59.96,0.47,1,,,,,,,25,47,135.36,2.26,i-80,2,-8.881784197001252e-14,0.3599999999999959,26.393762376237614
32116,32116,2530273,9814412,51,736,937,1113433208500,27.568,907.052,6042744.642999997,2133971.625,30.7,8.5,3,19.57,5.97,3,,,,,,,36,60,73.96,3.78,i-80,2,3.552713678800501e-13,0.020000000000024443,26.40138613861385
32117,32117,2197922,9482061,84,736,860,1113433208500,39.175,790.043,6042772.3029999975,2133856.846,15.8,8.5,2,15.47,-5.0,4,,,,,,,74,100,87.62,5.66,i-80,2,0.5999999999993122,0.1099999999999568,26.39643564356435
32118,32118,2031383,9315522,72,736,773,1113433208500,66.79,731.925,6042807.26,2133802.477,12.8,6.3,2,18.74,-2.68,6,,,,,,,68,81,41.28,2.2,i-80,2,-0.39999999999906777,0.38000000000010914,26.394257425742563
32119,32119,491810,7775949,179,736,713,1113433208500,69.49600000000001,250.973,6042869.28,2133325.32,18.3,7.0,2,26.99,10.26,6,,,,,,,168,189,58.4,2.16,i-80,2,6.400000000002137,0.17000000000010118,26.40504950495048
32120,32120,646349,7930488,168,736,724,1113433208500,65.779,309.377,6042858.656,2133382.8,16.3,6.9,2,22.66,4.27,6,,,,,,,164,179,43.99,1.94,i-80,2,0.6999999999990791,-0.010000000000047748,26.407623762376222
32121,32121,3011264,10295403,24,736,777,1113433208500,16.877,1080.373,6042708.188999997,2134141.505,26.3,8.5,3,39.11,0.4,2,,,,,,,11,44,104.01,2.66,i-80,2,0.0,1.4399999999999835,26.4078217821782
32122,32122,1019257,8303396,92,736,357,1113433208500,6.414,433.681,6042784.241,2133498.943,15.3,8.4,2,40.09,-7.2,1,,,,,,,80,101,72.15,1.8,i-80,2,0.39999999999951186,1.2199999999999722,26.40405940594058
32123,32123,327477,7611616,189,736,752,1113433208500,64.5,184.22,6042872.551,2133258.467,17.3,8.4,2,29.0,0.0,6,,,,,,,179,197,66.75,2.3,i-80,2,0.0,0.01999999999995339,26.40405940594058
32124,32124,596835,7880974,165,736,715,1113433208500,51.89100000000001,293.64,6042846.775,2133365.211,17.3,7.9,2,23.2,11.2,5,,,,,,,150,161,51.72,2.23,i-80,0,-1.2999999999976808,-1.729999999999805,26.412970297029684
32125,32125,1503987,8788126,3333,736,739,1113433208500,66.527,567.744,6042827.465,2133639.441,15.3,6.9,2,15.0,0.04,6,,,,,,,103,115,31.15,2.08,i-80,2,-0.10000000000047748,0.030000000000001137,26.413069306930677
32126,32126,3378689,10662828,7,736,711,1113433208500,69.285,1206.478,6042740.097,2134274.838,17.8,7.9,2,30.0,0.0,6,,,,,,,5,21,53.13,1.77,i-80,2,0.0,0.1999999999999602,26.413069306930677
32127,32127,1901124,9185263,79,736,786,1113433208500,17.038,694.1210000000003,6042762.639,2133758.674,17.8,7.4,2,20.9,1.53,2,,,,,,,59,87,70.61,3.38,i-80,2,-2.2999999999996135,-1.6199999999999903,26.416633663366323
32128,32128,3449707,10733846,4,736,749,1113433208500,55.14,1234.622,6042721.529,2134300.28,13.4,5.3,2,34.99,-0.23,5,,,,,,,0,27,0.0,0.0,i-80,2,0.0999999999990564,0.23999999999993804,26.41653465346533
32129,32129,437596,7721735,169,736,656,1113433208500,40.79,231.583,6042843.182999997,2133302.536,14.8,6.4,2,30.65,0.0,4,,,,,,,142,149,97.71,3.19,i-80,0,0.0,0.21999999999998465,26.41653465346533
32130,32130,2701695,9985834,44,736,675,1113433208500,15.435,968.187,6042723.628,2134030.279,13.3,6.3,2,35.04,-1.29,2,,,,,,,24,55,112.19,3.2,i-80,2,1.7763568394002505e-13,0.04000000000001336,26.413564356435625
32131,32131,3165099,10449238,21,736,783,1113433208500,67.563,1129.498,6042750.721,2134198.071,12.8,6.8,2,34.48,4.78,6,,,,,,,7,31,76.98,2.23,i-80,2,0.5000000000009663,-0.01999999999995339,26.41613861386137
32132,32132,40834,7324973,213,736,786,1113433208500,66.766,73.051,6042888.527000003,2133148.387,13.9,5.8,2,24.67,-1.44,6,,,,,,,197,0,42.63,1.73,i-80,2,-0.1999999999981128,-0.8399999999998897,26.41613861386137
32133,32133,1125330,8409469,123,736,751,1113433208500,55.285,459.136,6042829.682,2133530.009,14.3,7.4,2,23.94,-2.39,5,,,,,,,109,126,75.69,3.16,i-80,2,0.6999999999997897,0.9299999999999642,26.414653465346518
32134,32134,760874,8045013,174,736,690,1113433208500,28.354,352.483,6042816.163,2133421.057,72.7,8.5,3,21.0,-6.18,3,,,,,,,144,198,87.32,4.16,i-80,2,2.0999999999997243,2.749999999999986,26.410396039603945
32135,32135,1231528,8515667,117,736,726,1113433208500,19.276,494.586,6042789.624,2133560.884,18.8,6.5,2,16.17,-1.39,2,,,,,,,116,3340,38.54,2.38,i-80,2,1.7000000000003013,0.9100000000000108,26.409504950495034
32136,32136,1579976,8864115,102,736,782,1113433208500,53.833,591.799,6042811.87,2133661.697,13.3,6.3,2,19.96,0.26,5,,,,,,,94,109,42.03,2.11,i-80,2,3.0000000000008242,0.040000000000048885,26.408514851485133
32137,32137,2840763,10124902,3355,736,1192,1113433208500,39.057,1013.511,6042740.304,2134078.606,20.8,8.0,2,14.98,0.13,4,,,,,,,13,41,49.73,3.32,i-80,2,-3.6999999999999034,0.08000000000002672,26.41009900990097
32138,32138,1505820,8789959,97,736,789,1113433208500,16.295,574.54,6042776.7760000015,2133639.912,13.9,5.3,2,11.64,-0.66,2,,,,,,,93,116,38.79,3.33,i-80,2,2.8000000000002245,0.04000000000001336,26.40663366336632
32139,32139,1912159,9196298,77,736,831,1113433208500,52.503,693.316,6042797.9279999975,2133762.292,11.9,5.3,2,23.24,-0.29,5,,,,,,,67,94,105.13,4.52,i-80,2,-0.10000000000047748,-0.2300000000000324,26.406336633663347
32140,32140,3123708,10407847,15,736,888,1113433208500,42.869,1118.67,6042728.039,2134183.307,14.3,7.4,2,24.9,-1.61,4,,,,,,,0,13,0.0,0.0,i-80,2,-0.09999999999976694,-0.12999999999998124,26.405346534653447
32141,32141,1331826,8615965,112,736,747,1113433208500,28.644,522.513,6042795.504,2133589.756,13.9,5.8,2,20.85,2.28,3,,,,,,,108,121,72.59,3.48,i-80,2,-0.10000000000047748,-0.020000000000024443,26.4088118811881
32142,32142,778083,8062222,164,736,725,1113433208500,64.332,353.37,6042851.748,2133426.436,13.9,4.3,2,23.25,2.35,6,,,,,,,146,168,50.84,2.19,i-80,2,0.19999999999953388,0.03999999999990678,26.41059405940592
32143,32143,1385402,8669541,109,736,754,1113433208500,55.187,534.8240000000002,6042820.33,2133605.308,14.8,6.4,2,22.96,-5.3,5,,,,,,,102,123,56.98,2.48,i-80,2,6.899999999999551,-0.5000000000000426,26.40940594059404
32144,32144,1168627,8452766,121,736,661,1113433208500,28.674,475.11300000000006,6042801.334,2133542.6780000003,12.9,5.3,2,23.38,-0.38,3,,,,,,,112,144,47.4,2.03,i-80,2,0.0,1.4499999999999957,26.408910891089093
32145,32145,3292527,10576666,11,736,864,1113433208500,16.874000000000002,1184.388,6042692.03,2134244.383,17.3,8.4,2,27.79,-2.37,2,,,,,,,1,24,56.47,2.03,i-80,2,1.5000000000000568,0.13000000000001677,26.405940594059388
32146,32146,2083555,9367694,100,736,854,1113433208500,40.04,752.1089999999997,6042778.09,2133819.276,15.4,5.9,2,15.9,-4.69,4,,,,,,,84,107,37.93,2.39,i-80,2,-0.0999999999990564,0.05000000000002558,26.402772277227708
32147,32147,694064,7978203,142,736,616,1113433208500,41.598,329.295,6042832.196,2133399.636,16.3,7.4,2,32.45,-0.69,4,,,,,,,151,169,68.07,2.1,i-80,2,7.105427357601002e-13,0.5100000000000193,26.40237623762375
32148,32148,748373,8032512,150,736,737,1113433208500,55.235,345.36,6042843.722999997,2133417.3540000003,14.8,6.4,2,19.57,-0.08,5,,,,,,,126,165,69.24,3.54,i-80,2,0.0,0.2499999999999858,26.402772277227708
32149,32149,2157446,9441585,68,736,757,1113433208500,64.413,773.206,6042799.529,2133843.31,15.3,7.4,2,22.04,-0.31,6,,,,,,,53,72,87.12,3.95,i-80,2,9.899999999998954,1.2099999999999511,26.403069306930675
32150,32150,2396726,9680865,47,736,352,1113433208500,4.691,863.158,6042728.286,2133924.756,14.9,5.9,2,52.24,0.52,1,,,,,,,39,64,171.87,3.29,i-80,2,-1.3000000000000789,-0.9500000000000064,26.403069306930675
32151,32151,3944678,11228817,12,736,285,1113433208500,8.552999999999999,1426.007,6042644.709,2134481.485,8.4,5.7,2,74.99,-0.11,1,,,,,,,2,17,100.26,1.34,i-80,2,-0.09999999999994458,-1.0500000000000043,26.403069306930675
32152,32152,1771541,9055680,89,736,714,1113433208500,67.414,647.317,6042818.465,2133718.433,15.3,6.4,2,14.91,1.8,6,,,,,,,81,103,36.92,2.48,i-80,2,-0.19999999999953388,0.010000000000047748,26.405346534653447
32153,32153,3521387,10805526,5,736,702,1113433208500,70.663,1259.606,6042732.741,2134327.503,14.4,5.9,2,37.94,7.52,6,,,,,,,0,7,0.0,0.0,i-80,2,-4.299999999999216,-1.5099999999999625,26.41475247524751
32154,32154,2978416,10262555,13,736,948,1113433208500,41.351000000000006,1063.242,6042734.989,2134128.31,14.8,6.4,2,27.04,2.28,4,,,,,,,15,3355,55.43,2.05,i-80,2,3.4000000000006025,1.7800000000000438,26.418316831683153
32155,32155,2362762,9646901,60,736,852,1113433208500,30.484,847.263,6042756.033,2133912.591,15.8,6.4,2,16.99,-0.12,3,,,,,,,51,86,59.79,3.52,i-80,2,0.19999999999988916,-0.8699999999999974,26.41920792079206
32156,32156,1353253,8637392,115,736,733,1113433208500,67.01100000000001,523.964,6042833.406,2133595.881,14.8,8.4,2,18.1,-1.66,6,,,,,,,3333,136,43.78,2.42,i-80,2,-8.29999999999984,-1.6799999999999216,26.41663366336632
32157,32157,1746576,9030715,90,736,827,1113433208500,29.886,644.344,6042781.591,2133710.856,13.4,5.3,2,14.97,2.7,3,,,,,,,86,108,100.25,6.7,i-80,2,6.2999999999998835,-0.7000000000000028,26.416237623762353
32158,32158,645193,7929332,101,736,355,1113433208500,4.942,316.504,6042797.397000001,2133382.429,16.8,8.4,2,35.98,0.43,1,,,,,,,92,113,117.18,3.26,i-80,2,-0.10000000000012221,-0.49000000000000377,26.416633663366312
32159,32159,231419,7515558,173,736,664,1113433208500,52.529,148.058,6042865.132,2133221.123,14.4,5.9,2,29.58,0.42,5,,,,,,,161,185,94.42,3.19,i-80,2,0.6000000000000227,1.0900000000000176,26.418910891089087
32160,32160,973535,8257674,126,736,731,1113433208500,53.81800000000001,414.602,6042833.897000001,2133485.514,13.9,5.8,2,24.13,-11.2,5,,,,,,,123,150,44.53,1.85,i-80,2,-0.8999999999993236,-1.6899999999998983,26.410396039603942
32161,32161,2507761,9791900,66,736,936,1113433208500,39.433,897.633,6042757.7689999975,2133964.0530000003,13.3,7.8,2,11.52,-0.18,4,,,,,,,50,74,37.26,3.23,i-80,2,-0.999999999999801,0.0,26.410693069306912
32162,32162,2055364,9339503,86,736,837,1113433208500,26.725,744.596,6042765.866,2133810.057,67.7,8.5,3,21.35,0.0,3,,,,,,,60,90,102.67,4.81,i-80,2,0.20000000000024443,-0.2499999999999858,26.410693069306912
32163,32163,3682393,10966532,17,736,413,1113433208500,2.955,1331.892,6042654.264,2134387.701,15.3,7.9,2,59.94,0.09,1,,,,,,,12,25,94.12,1.57,i-80,2,-0.1000000000000334,-0.15000000000000124,26.410693069306912
32164,32164,944092,8228231,146,736,702,1113433208500,66.381,404.21,6042847.601,2133476.728,17.3,6.9,2,24.32,-2.89,6,,,,,,,136,164,45.56,1.87,i-80,2,1.099999999999568,1.009999999999991,26.4088118811881
32165,32165,1608803,8892942,103,736,774,1113433208500,67.097,598.89,6042824.147000001,2133670.3880000003,16.3,7.9,2,16.61,9.07,6,,,,,,,89,3333,48.43,2.92,i-80,2,0.0999999999990564,0.03999999999990678,26.41564356435642
32166,32166,456127,7740266,113,736,355,1113433208500,6.523,243.785,6042807.673,2133310.424,14.8,7.4,2,45.04,0.28,1,,,,,,,101,120,72.72,1.61,i-80,2,0.09999999999994458,0.019999999999997797,26.415841584158397
32167,32167,1265129,8549268,80,736,362,1113433208500,5.688,505.83,6042774.756,2133570.43,14.8,7.4,2,33.55,2.33,1,,,,,,,70,92,94.88,2.83,i-80,2,8.400000000000052,-0.7200000000000006,26.420891089108895
32168,32168,1944974,9229113,107,736,804,1113433208500,40.08,706.1389999999999,6042783.998,2133773.462,16.3,7.4,2,17.81,-0.37,4,,,,,,,100,122,45.97,2.58,i-80,2,-1.7999999999993577,-0.45999999999999375,26.420396039603943
32169,32169,2111616,9395755,59,736,783,1113433208500,14.332,764.735,6042750.9679999985,2133828.421,12.8,6.8,2,30.04,-0.32,2,,,,,,,54,79,62.44,2.08,i-80,2,-0.09999999999976694,0.10000000000001563,26.421386138613844
32170,32170,2895477,10179616,31,736,685,1113433208500,64.594,1028.795,6042763.216,2134097.792,18.8,8.0,2,38.19,8.32,6,,,,,,,21,46,100.7,2.64,i-80,2,0.0,0.22999999999996135,26.429900990098993
32171,32171,298392,7582531,149,736,561,1113433208500,41.694,175.232,6042851.029,2133246.734,12.8,6.3,2,27.53,-0.24,4,,,,,,,169,159,56.35,2.05,i-80,2,-0.3999999999997783,0.5100000000000193,26.430198019801963
32172,32172,4221700,11505839,2,736,415,1113433208500,3.594,1526.269,6042623.687000001,2134579.62,15.3,6.4,2,72.44,11.2,1,,,,,,,0,12,0.0,0.0,i-80,2,-0.40000000000000036,-0.20000000000000018,26.44019801980197
32173,32173,1098467,8382606,136,736,717,1113433208500,67.58,449.765,6042843.017000001,2133522.195,15.3,8.4,2,24.49,0.05,6,,,,,,,115,146,74.2,3.03,i-80,2,1.2999999999991019,-1.0500000000000398,26.440099009900976
32174,32174,2662107,9946246,43,736,845,1113433208500,50.932,949.185,6042761.542,2134016.7090000003,14.9,5.4,2,19.34,2.63,5,,,,,,,32,61,48.83,2.52,i-80,2,2.7999999999998693,-0.7900000000000063,26.440297029702954
32175,32175,2567655,9851794,45,736,815,1113433208500,63.44,914.863,6042778.971,2133984.639,9.9,5.7,2,31.75,-2.33,6,,,,,,,46,53,42.8,1.35,i-80,2,0.20000000000024443,-0.4899999999999949,26.438514851485134
32176,32176,1464218,8748357,137,736,808,1113433208500,42.685,559.271,6042804.868,2133628.055,18.3,7.0,2,22.73,0.0,4,,,,,,,122,141,47.03,2.07,i-80,2,-0.0999999999990564,0.040000000000048885,26.438514851485134
32177,32177,2383748,9667887,61,736,810,1113433208500,51.469,851.86,6042776.179,2133920.047,13.3,7.3,2,23.02,-1.46,5,,,,,,,43,67,97.32,4.23,i-80,2,1.5000000000007674,1.490000000000009,26.436336633663355
32178,32178,2450216,9734355,74,736,949,1113433208500,41.687,877.6619999999997,6042762.914,2133944.251,14.3,6.9,2,12.14,-4.9,4,,,,,,,66,84,19.97,1.65,i-80,2,0.09999999999763531,-0.09000000000014552,26.43297029702969
