,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,behavior,lateral_acc,lateral_vel,mean_vel
48044,48044,1157549,8441688,176,875,609,1113433222400,40.977,470.482,6042814.107999999,2133539.55,14.8,6.9,2,19.97,-0.06,4,,,,,,,173,175,35.16,1.76,i-80,2,-2.499999999999858,-0.030000000000001137,26.652265624999995
48045,48045,2273638,9557777,112,875,747,1113433222400,17.451,818.3689999999997,6042747.01,2133882.046,13.9,5.8,2,24.43,-1.13,2,,,,,,,97,116,41.44,1.7,i-80,2,-0.7999999999999119,-1.039999999999992,26.651718749999993
48046,48046,1865144,9149283,146,875,702,1113433222400,65.697,676.3510000000001,6042813.1379999975,2133747.137,17.3,6.9,2,22.27,2.28,6,,,,,,,140,164,20.75,0.93,i-80,2,0.0999999999990564,-0.5100000000000193,26.65570312499999
48047,48047,2012763,9296902,151,875,707,1113433222400,39.792,729.306,6042780.8089999985,2133796.444,12.4,5.8,2,15.02,-11.2,4,,,,,,,141,165,36.86,2.45,i-80,2,-8.599999999999142,-0.049999999999954525,26.644843749999993
48048,48048,95653,7379792,249,875,630,1113433222400,16.863,100.157,6042835.665,2133169.191,18.8,7.0,2,16.76,-11.2,2,,,,,,,244,0,30.89,1.84,i-80,2,-0.19999999999988916,-0.04999999999999005,26.635624999999994
48049,48049,411250,7695389,192,875,582,1113433222400,43.89,220.489,6042847.627,2133291.909,13.3,7.3,2,40.28,0.0,4,,,,,,,188,193,75.51,1.87,i-80,2,7.105427357601002e-13,-1.2400000000000233,26.635624999999994
48050,48050,671434,7955573,166,875,375,1113433222400,6.041,325.69,6042797.3489999985,2133391.723,14.8,8.4,2,37.87,-7.2,1,,,,,,,158,182,91.7,2.42,i-80,2,-0.09999999999985576,0.02000000000000668,26.631171874999993
48051,48051,2580143,9864282,93,875,777,1113433222400,13.919,926.65,6042728.255,2133988.982,15.8,6.4,2,34.64,4.36,2,,,,,,,90,97,47.11,1.36,i-80,2,0.10000000000029985,0.04000000000001336,26.63468749999999
48052,48052,244994,7529133,194,875,464,1113433222400,18.499,157.352,6042830.213,2133226.163,15.8,8.5,2,13.83,5.57,2,,,,,,,224,244,50.19,3.63,i-80,2,0.3999999999997783,-2.40000000000002,26.637499999999992
48053,48053,3156757,10440896,67,875,769,1113433222400,54.601000000000006,1128.506,6042738.075,2134195.059,14.9,5.9,2,24.62,3.44,5,,,,,,,61,77,45.98,1.87,i-80,2,-0.09999999999976694,-0.01999999999995339,26.63906249999999
48054,48054,4096771,11380910,46,875,381,1113433222400,66.281,1470.401,6042694.55,2134534.622,16.8,6.4,2,37.41,-4.35,6,,,,,,,31,45,89.26,2.39,i-80,2,0.10000000000189857,-0.35999999999987153,26.63656249999999
48055,48055,3272463,10556602,60,875,852,1113433222400,17.201,1177.284,6042693.49,2134237.369,15.8,6.4,2,27.0,-2.04,2,,,,,,,59,79,34.16,1.27,i-80,2,0.09999999999976694,-0.12000000000000455,26.63531249999999
48056,48056,850471,8134610,175,875,528,1113433222400,42.639,378.321,6042827.105,2133448.481,15.8,6.9,2,34.03,4.68,4,,,,,,,176,188,92.16,2.71,i-80,1,7.105427357601002e-13,0.07000000000005002,26.63812499999999
48057,48057,1675065,8959204,156,875,616,1113433222400,18.647,624.34,6042772.913,2133689.599,12.8,6.8,2,16.5,0.63,2,,,,,,,3340,163,35.47,2.15,i-80,2,0.10000000000012221,0.519999999999996,26.638359374999993
48058,48058,2835875,10120014,87,875,772,1113433222400,14.581,1015.357,6042715.817000003,2134076.862,17.9,5.9,2,34.05,3.98,2,,,,,,,79,90,62.6,1.84,i-80,2,2.5999999999998025,0.36999999999999034,26.644609374999995
48059,48059,3367759,10651898,59,875,783,1113433222400,15.92,1211.448,6042686.64,2134270.992,12.8,6.8,2,29.86,0.14,2,,,,,,,54,60,70.46,2.36,i-80,2,1.7763568394002505e-13,0.47000000000000597,26.644687499999996
48060,48060,599950,7884089,188,875,512,1113433222400,40.792,296.003,6042835.47,2133366.286,19.8,7.0,2,37.46,-0.31,4,,,,,,,175,192,82.32,2.2,i-80,2,0.09999999999976694,-0.6700000000000017,26.644687499999996
48061,48061,364233,7648372,182,875,376,1113433222400,5.9579999999999975,206.79,6042811.672,2133273.635,16.8,7.9,2,52.82,-0.03,1,,,,,,,166,191,118.9,2.25,i-80,2,0.19999999999971152,0.07999999999997343,26.644765624999998
48062,48062,2931727,10215866,81,875,773,1113433222400,62.913,1042.1760000000004,6042759.512,2134110.774,17.8,7.4,2,34.95,-0.43,6,,,,,,,72,89,107.99,3.09,i-80,2,0.19999999999740226,0.21999999999984254,26.644453125
48063,48063,2267010,9551149,115,875,733,1113433222400,68.298,809.304,6042798.611000001,2133879.806,14.8,8.4,2,24.64,4.39,6,,,,,,,3333,124,49.07,1.99,i-80,2,1.4210854715202004e-12,0.16000000000005343,26.648124999999997
48064,48064,302221,7586360,193,875,582,1113433222400,40.492,176.92,6042849.627,2133248.265,17.8,7.4,2,35.89,1.72,4,,,,,,,192,217,43.57,1.21,i-80,2,1.4999999999993463,0.01999999999995339,26.650156249999995
48065,48065,3644550,10928689,64,875,373,1113433222400,1.479,1318.434,6042654.9789999975,2134374.177,14.9,5.9,2,59.95,0.38,1,,,,,,,0,70,0.0,0.0,i-80,2,-0.40000000000002256,-0.14000000000000012,26.649296874999994
48066,48066,1500839,8784978,162,875,486,1113433222400,85.772,564.486,6042846.963,2133638.637,14.3,6.9,2,47.46,-11.2,7,,,,,,,0,183,0.0,0.0,i-80,0,-11.299999999999955,-1.839999999999975,26.639765624999995
48067,48067,1177689,8461828,197,875,762,1113433222400,67.127,473.17800000000005,6042839.744,2133545.368,12.8,6.3,2,13.94,-1.36,6,,,,,,,189,213,31.58,2.27,i-80,2,-1.2000000000014666,-1.150000000000091,26.637968749999995
48068,48068,1641223,8925362,125,875,356,1113433222400,4.63,616.235,6042760.006,2133679.826,15.8,6.9,2,36.22,-3.22,1,,,,,,,120,143,42.21,1.17,i-80,2,-0.19999999999988916,0.060000000000002274,26.637734374999994
48069,48069,4179676,11463815,11,875,864,1113433222400,16.68,1508.4,6042639.476,2134564.12,17.3,8.4,2,25.39,4.4,2,,,,,,,1,24,76.01,2.99,i-80,2,-0.10000000000047748,-0.0700000000000145,26.64007812499999
48070,48070,2391518,9675657,97,875,789,1113433222400,14.821,859.809,6042738.783,2133922.84,13.9,5.3,2,30.23,-0.46,2,,,,,,,93,112,66.84,2.21,i-80,2,-0.09999999999994458,1.9200000000000017,26.63984374999999
48071,48071,2380417,9664556,101,875,355,1113433222400,4.056,857.36,6042728.463,2133918.9080000003,16.8,8.4,2,45.49,11.2,1,,,,,,,92,113,134.91,2.97,i-80,2,-4.3999999999999595,-0.4999999999999982,26.64796874999999
48072,48072,3588100,10872239,36,875,1005,1113433222400,31.171,1293.093,6042688.373,2134353.941,24.8,8.5,3,29.48,-1.21,3,,,,,,,0,51,0.0,0.0,i-80,2,-0.10000000000012221,-0.6500000000000128,26.64749999999999
48073,48073,963711,8247850,158,875,376,1113433222400,5.04,417.391,6042785.124,2133482.568,12.8,7.3,2,34.65,-0.93,1,,,,,,,143,166,71.67,2.07,i-80,2,0.0,-0.129999999999999,26.64585937499999
48074,48074,4336892,11621031,31,875,685,1113433222400,66.968,1559.662,6042680.926,2134622.6580000003,18.8,8.0,2,39.28,-0.07,6,,,,,,,21,46,75.44,1.92,i-80,2,1.099999999999568,-0.3900000000000148,26.64585937499999
48075,48075,3281439,10565578,61,875,810,1113433222400,55.294,1174.483,6042731.551,2134240.576,13.3,7.3,2,25.0,0.0,5,,,,,,,43,67,97.74,3.91,i-80,2,0.0999999999990564,-0.010000000000047748,26.64585937499999
48076,48076,2459436,9743575,107,875,804,1113433222400,40.431,881.138,6042761.187999999,2133947.525,16.3,7.4,2,13.74,4.02,4,,,,,,,100,122,46.51,3.39,i-80,2,-0.10000000000047748,-0.11000000000002785,26.64890624999999
48077,48077,1064265,8348404,198,875,681,1113433222400,27.006,444.579,6042803.366,2133512.149,76.2,8.5,3,12.5,0.0,3,,,,,,,174,216,130.26,10.42,i-80,2,0.09999999999799059,-0.020000000000095497,26.64890624999999
48078,48078,293480,7577619,211,875,574,1113433222400,65.691,170.252,6042875.457,2133244.753,15.8,8.5,2,28.73,0.0,6,,,,,,,253,0,95.94,3.34,i-80,2,1.4210854715202004e-12,0.020000000000095497,26.64890624999999
48079,48079,25951,7310090,191,875,368,1113433222400,6.124,74.562,6042828.158,2133142.442,14.4,5.4,2,52.84,0.0,1,,,,,,,182,0,132.23,2.5,i-80,2,-0.8000000000001783,-0.01000000000000334,26.64890624999999
48080,48080,3670408,10954547,55,876,774,1113433222500,18.875,1324.879,6042671.107000003,2134383.345,15.4,5.4,2,29.06,0.0,2,,,,,,,44,54,92.27,3.18,i-80,2,0.09999999999976694,-0.10000000000001563,26.64890624999999
48081,48081,2216609,9500748,137,876,808,1113433222500,40.456,796.0210000000003,6042772.778,2133862.95,18.3,7.0,2,10.02,-0.25,4,,,,,,,122,141,33.96,3.39,i-80,2,0.0,0.060000000000002274,26.64874999999999
48082,48082,2280890,9565029,112,876,747,1113433222500,17.352999999999998,820.814,6042746.588,2133884.462,13.9,5.8,2,24.25,-2.35,2,,,,,,,97,116,42.02,1.73,i-80,2,0.5999999999996675,-0.9800000000000253,26.64734374999999
48083,48083,4080441,11364580,27,876,757,1113433222500,54.077,1466.638,6042683.1120000025,2134528.936,14.8,8.5,2,28.58,0.08,5,,,,,,,4,32,113.66,3.98,i-80,2,7.105427357601002e-13,-0.3399999999999892,26.64742187499999
48084,48084,2856390,10140529,86,876,837,1113433222500,26.654,1020.756,6042726.952000001,2134084.019,67.7,8.5,3,22.52,4.16,3,,,,,,,51,108,190.77,8.47,i-80,2,0.39999999999942304,0.05999999999996675,26.64757812499999
48085,48085,2776516,10060655,89,876,714,1113433222500,64.685,986.994,6042769.562000001,2134056.167,15.3,6.4,2,34.97,0.69,6,,,,,,,81,103,58.67,1.68,i-80,2,6.000000000000227,-0.7699999999999818,26.648359374999988
48086,48086,4090837,11374976,24,876,777,1113433222500,16.203,1476.431,6042644.16,2134532.47,26.3,8.5,3,25.83,6.21,2,,,,,,,11,44,34.52,1.34,i-80,2,-0.10000000000047748,-0.0700000000000145,26.65132812499999
48087,48087,3607988,10892127,53,876,730,1113433222500,66.399,1294.463,6042722.916,2134360.991,17.3,7.4,2,28.85,3.56,6,,,,,,,45,68,66.85,2.32,i-80,2,6.4999999999983515,-0.8200000000000784,26.654374999999987
48088,48088,2190484,9474623,124,876,485,1113433222500,70.52,783.5830000000003,6042804.2420000015,2133854.373,14.8,8.4,2,22.58,-2.8,6,,,,,,,115,136,28.23,1.25,i-80,2,-3.4000000000006025,-0.730000000000075,26.650546874999986
48089,48089,2415445,9699584,3333,876,739,1113433222500,65.415,861.6510000000003,6042788.6329999985,2133931.677,15.3,6.9,2,33.02,1.0,6,,,,,,,103,115,46.95,1.42,i-80,2,3.1999999999996476,-1.0599999999999454,26.653203124999987
48090,48090,300582,7584721,211,876,574,1113433222500,65.694,173.125,6042875.105,2133247.605,15.8,8.5,2,28.73,0.0,6,,,,,,,253,0,95.56,3.33,i-80,2,0.0999999999990564,0.030000000000001137,26.653203124999987
48091,48091,2590677,9874816,93,876,777,1113433222500,13.923,930.154,6042727.738,2133992.473,15.8,6.4,2,34.94,1.53,2,,,,,,,90,97,46.95,1.34,i-80,2,-1.7763568394002505e-13,0.039999999999995595,26.655546874999988
48092,48092,3771616,11055755,13,876,948,1113433222500,42.133,1358.037,6042688.714,2134419.805,14.8,6.4,2,15.04,-1.27,4,,,,,,,15,41,43.05,2.86,i-80,2,1.4210854715202004e-12,-0.03999999999997783,26.653203124999987
48093,48093,2958604,10242743,66,876,936,1113433222500,39.18,1055.815,6042733.98,2134120.61,13.3,7.8,2,21.09,9.61,4,,,,,,,50,74,45.52,2.16,i-80,2,1.6999999999995907,0.15999999999998238,26.65898437499999
48094,48094,3076859,10360998,50,876,1089,1113433222500,45.749,1101.337,6042733.522000001,2134166.661,15.3,7.4,2,20.14,4.33,4,,,,,,,41,66,125.65,6.24,i-80,1,12.600000000000477,2.460000000000022,26.664609374999987
48095,48095,3423165,10707304,41,876,878,1113433222500,42.588,1226.985,6042710.395,2134290.713,13.8,6.3,2,27.57,-11.2,4,,,,,,,13,50,131.05,4.75,i-80,2,-0.6000000000000227,0.12000000000000455,26.65624999999999
48096,48096,3881458,11165597,32,876,807,1113433222500,54.567,1395.733,6042694.969,2134458.943,15.3,7.4,2,33.25,-0.43,5,,,,,,,27,3355,70.9,2.13,i-80,2,0.0,-0.17000000000003013,26.65609374999999
48097,48097,1570394,8854533,168,876,724,1113433222500,67.07300000000001,587.264,6042825.571,2133658.855,16.3,6.9,2,20.08,-0.23,6,,,,,,,164,179,44.57,2.22,i-80,2,-0.10000000000047748,0.040000000000048885,26.65609374999999
48098,48098,3661431,10945570,64,876,373,1113433222500,1.464,1324.431,6042653.996,2134380.096,14.9,5.9,2,59.98,0.28,1,,,,,,,0,70,0.0,0.0,i-80,2,-0.10000000000001119,-0.15000000000000124,26.65632812499999
48099,48099,1795269,9079408,120,876,355,1113433222500,5.432,662.413,6042755.096,2133725.721,11.8,6.3,2,40.02,-2.03,1,,,,,,,113,125,89.38,2.23,i-80,2,-0.7000000000000561,0.049999999999998934,26.65195312499999
48100,48100,3231362,10515501,72,876,773,1113433222500,68.79899999999999,1154.035,6042748.0989999985,2134222.471,12.8,6.3,2,39.14,5.99,6,,,,,,,68,81,45.95,1.17,i-80,2,0.0999999999990564,-0.010000000000047748,26.65515624999999
48101,48101,2274451,9558590,115,876,733,1113433222500,68.315,811.808,6042798.292,2133882.315,14.8,8.4,2,24.94,1.56,6,,,,,,,3333,124,49.84,2.0,i-80,2,0.0999999999990564,0.16999999999995907,26.65749999999999
48102,48102,99950,7384089,249,876,630,1113433222500,16.87,101.755,6042835.477999999,2133170.757,18.8,7.0,2,15.75,-7.94,2,,,,,,,244,0,30.91,1.96,i-80,2,1.2000000000000455,0.0700000000000145,26.64960937499999
48103,48103,670301,7954440,210,876,714,1113433222500,68.785,317.525,6042860.627,2133391.314,15.3,7.9,2,24.1,-2.04,6,,,,,,,234,253,36.23,1.5,i-80,2,-0.10000000000047748,0.01999999999995339,26.64585937499999
48104,48104,2599587,9883726,100,876,854,1113433222500,41.007,929.203,6042754.668,2133995.514,15.4,5.9,2,15.5,0.24,4,,,,,,,84,107,43.3,2.79,i-80,0,-0.8999999999993236,-1.5899999999999892,26.64648437499999
48105,48105,979593,8263732,200,876,669,1113433222500,17.465,420.535,6042797.047,2133487.382,15.8,6.4,2,20.9,1.13,2,,,,,,,190,205,63.87,3.06,i-80,2,1.4999999999997016,1.059999999999981,26.64562499999999
48106,48106,1977033,9261172,126,876,731,1113433222500,53.53100000000001,715.618,6042796.159,2133784.538,13.9,5.8,2,26.75,-0.73,5,,,,,,,123,150,41.98,1.57,i-80,2,-0.39999999999906777,-0.43999999999989825,26.64546874999999
48107,48107,1961056,9245195,144,876,636,1113433222500,29.33,713.074,6042772.465,2133778.997,14.3,7.4,2,20.89,0.0,3,,,,,,,121,142,66.12,3.17,i-80,2,-0.4000000000001336,-0.2500000000000213,26.645546874999987
48108,48108,3561996,10846135,54,876,901,1113433222500,17.875999999999994,1284.882,6042676.574,2134343.71,13.4,5.3,2,29.74,0.0,2,,,,,,,55,59,40.0,1.34,i-80,2,0.1999999999991786,-0.09000000000007446,26.645546874999987
48109,48109,17873,7302012,219,876,558,1113433222500,53.177,64.971,6042876.022000001,2133138.837,19.3,7.5,2,33.52,0.0,5,,,,,,,203,0,105.38,3.14,i-80,2,0.8000000000002672,0.08000000000002672,26.645546874999987
48110,48110,788448,8072587,186,876,459,1113433222500,86.84200000000001,353.685,6042874.041,2133429.566,11.8,8.5,2,53.35,0.0,7,,,,,,,183,0,105.4,1.98,i-80,2,8.526512829121202e-12,0.14000000000052637,26.645546874999987
48111,48111,661639,7945778,205,876,668,1113433222500,17.342,320.861,6042809.164,2133388.285,14.8,6.4,2,21.12,-5.84,2,,,,,,,200,212,99.67,4.72,i-80,2,2.1999999999998465,0.36999999999999034,26.640624999999986
48112,48112,421252,7705391,192,876,582,1113433222500,43.767,224.517,6042847.0079999985,2133295.891,13.3,7.3,2,40.28,0.0,4,,,,,,,188,193,75.24,1.87,i-80,2,0.10000000000047748,-1.2299999999999756,26.640624999999986
48113,48113,4387224,11671363,4,876,749,1113433222500,54.06399999999999,1580.302,6042664.913,2134640.988,13.4,5.3,2,13.3,1.68,5,,,,,,,0,27,0.0,0.0,i-80,2,5.6999999999995055,-0.5000000000000426,26.641874999999988
48114,48114,1872290,9156429,146,876,702,1113433222500,65.649,678.6089999999998,6042812.811000003,2133749.349,17.3,6.9,2,22.41,-0.26,6,,,,,,,140,164,21.37,0.95,i-80,2,0.30000000000001137,-0.4800000000000182,26.642968749999987
48115,48115,1136859,8420998,183,876,545,1113433222500,82.836,459.089,6042857.035,2133533.3,12.9,5.8,2,44.63,-4.65,7,,,,,,,162,186,110.08,2.47,i-80,2,-7.200000000000273,-1.2600000000000477,26.640390624999988
48116,48116,1624855,8908994,149,876,561,1113433222500,42.353,606.678,6042798.627,2133675.023,12.8,6.3,2,24.87,-5.12,4,,,,,,,165,159,45.31,1.82,i-80,0,-11.10000000000042,-2.710000000000008,26.634765624999986
48117,48117,975280,8259419,158,876,376,1113433222500,5.048,420.84,6042784.695,2133486.042,12.8,7.3,2,34.64,0.86,1,,,,,,,143,166,71.61,2.07,i-80,2,2.0999999999999908,0.08000000000000007,26.634687499999984
48118,48118,3012678,10296817,79,876,786,1113433222500,15.729,1081.162,6042706.9339999985,2134142.11,17.8,7.4,2,32.08,0.04,2,,,,,,,60,87,98.81,3.08,i-80,2,-0.999999999999801,0.5499999999999972,26.634687499999984
48119,48119,2550490,9834629,102,876,782,1113433222500,51.374,910.633,6042767.662000001,2133978.672,13.3,6.3,2,25.0,0.0,5,,,,,,,94,109,49.49,1.98,i-80,2,0.09999999999976694,0.030000000000001137,26.634687499999984
48120,48120,1517295,8801434,162,876,486,1113433222500,85.5,569.165,6042846.1060000025,2133643.2630000003,14.3,6.9,2,46.39,-9.3,7,,,,,,,0,183,0.0,0.0,i-80,0,-8.800000000000807,-2.7200000000000557,26.626328124999983
48121,48121,375024,7659163,224,876,632,1113433222500,18.488,209.696,6042823.743,2133278.109,12.9,4.3,2,20.95,-11.2,2,,,,,,,212,194,70.27,3.35,i-80,2,-7.499999999999929,-0.4899999999999949,26.616562499999983
48122,48122,3890494,11174633,15,876,888,1113433222500,41.957,1401.088,6042681.667,2134462.204,14.3,7.4,2,15.05,-1.58,4,,,,,,,0,13,0.0,0.0,i-80,2,0.0,-0.060000000000002274,26.613906249999985
48123,48123,3923031,11207170,44,876,675,1113433222500,15.372,1417.1470000000006,6042652.857000003,2134473.816,13.3,6.3,2,28.73,2.91,2,,,,,,,24,55,59.28,2.06,i-80,2,-0.4000000000001336,-0.12000000000000455,26.613281249999986
48124,48124,2067690,9351829,113,876,355,1113433222500,3.037,751.797,6042741.451,2133814.0840000003,14.8,7.4,2,43.63,9.54,1,,,,,,,101,120,110.17,2.53,i-80,2,-1.000000000000023,0.08999999999999897,26.621796874999987
48125,48125,4553976,11838115,21,876,783,1113433222500,65.275,1638.598,6042666.739,2134700.327,12.8,6.8,2,35.0,0.0,6,,,,,,,0,31,0.0,0.0,i-80,2,-0.09999999999763531,0.23000000000010346,26.621796874999987
48126,48126,4347442,11631581,31,876,685,1113433222500,66.96300000000001,1563.589,6042680.298,2134626.535,18.8,8.0,2,39.27,-0.03,6,,,,,,,21,46,75.01,1.91,i-80,2,3.4000000000006025,-0.049999999999954525,26.621718749999985
48127,48127,1653780,8937919,125,876,356,1113433222500,4.635,619.851,6042759.5589999985,2133683.45,15.8,6.9,2,35.93,-4.34,1,,,,,,,120,143,42.56,1.18,i-80,2,-0.1000000000000334,0.049999999999998934,26.619453124999986
48128,48128,559908,7844047,232,876,717,1113433222500,29.887,282.613,6042826.219,2133351.742,12.9,5.8,2,14.17,-4.05,3,,,,,,,216,230,47.27,3.34,i-80,2,0.40000000000048885,-0.03999999999997783,26.615390624999986
48129,48129,1516292,8800431,174,876,690,1113433222500,26.279,576.34,6042786.458,2133642.94,72.7,8.5,3,15.0,0.0,3,,,,,,,142,198,99.21,6.61,i-80,2,0.10000000000012221,0.04000000000001336,26.615390624999986
48130,48130,908084,8192223,222,876,780,1113433222500,67.615,393.164,6042850.14,2133465.893,16.8,6.9,2,21.45,-1.66,6,,,,,,,213,234,50.31,2.35,i-80,2,0.0,-0.09000000000000341,26.612812499999983
48131,48131,3163534,10447673,67,876,769,1113433222500,54.6,1130.993,6042737.682,2134197.528,14.9,5.9,2,24.89,1.88,5,,,,,,,61,77,46.01,1.85,i-80,2,0.0999999999990564,-0.010000000000047748,26.614921874999983
48132,48132,2875432,10159571,77,876,831,1113433222500,50.702,1023.771,6042750.249,2134090.726,11.9,5.3,2,24.53,4.21,5,,,,,,,67,94,107.22,4.37,i-80,2,-2.000000000001023,-0.10000000000005116,26.616953124999984
48133,48133,2463263,9747402,107,876,804,1113433222500,40.42,882.5219999999997,6042760.99,2133948.859,16.3,7.4,2,14.19,5.48,4,,,,,,,100,122,46.68,3.29,i-80,2,7.105427357601002e-13,-0.1099999999999568,26.620468749999986
48134,48134,2316661,9600800,122,876,829,1113433222500,41.176,829.977,6042768.986000001,2133896.692,15.3,7.9,2,9.46,6.44,4,,,,,,,107,137,52.55,5.55,i-80,2,2.1000000000000796,-0.060000000000002274,26.625234374999987
48135,48135,2000717,9284856,117,876,726,1113433222500,15.958,728.301,6042757.293,2133792.429,18.8,6.5,2,27.31,-0.13,2,,,,,,,116,3340,51.73,1.89,i-80,2,4.300000000000104,-0.2800000000000047,26.622578124999986
48136,48136,548661,7832800,212,876,622,1113433222500,17.758,279.968,6042814.49,2133347.667,14.3,8.5,2,17.98,-8.48,2,,,,,,,205,224,40.89,2.27,i-80,2,-6.899999999999906,-2.270000000000003,26.614687499999988
48137,48137,1068679,8352818,198,876,681,1113433222500,27.004,445.83,6042803.212,2133513.394,76.2,8.5,3,12.5,0.0,3,,,,,,,174,216,130.51,10.44,i-80,2,1.0658141036401503e-12,-0.019999999999988916,26.614687499999988
48138,48138,2416644,9700783,108,876,775,1113433222500,26.127,867.5889999999997,6042748.9,2133932.123,41.8,8.5,3,24.94,3.03,3,,,,,,,86,121,153.17,6.14,i-80,2,0.5999999999996675,0.3599999999999781,26.61828124999999
48139,48139,861399,8145538,175,876,528,1113433222500,42.646,381.772,6042826.693,2133451.805,15.8,6.9,2,34.16,0.27,4,,,,,,,176,188,90.71,2.66,i-80,1,-7.105427357601002e-13,0.06999999999997897,26.619296874999986
48140,48140,1217914,8502053,143,876,365,1113433222500,4.21,492.451,6042774.937999999,2133556.879,15.8,8.4,2,34.1,4.18,1,,,,,,,125,158,127.4,3.74,i-80,2,-0.1000000000000334,-0.01000000000000334,26.621484374999984
48141,48141,4107449,11391588,46,876,381,1113433222500,66.259,1474.128,6042693.927,2134538.301,16.8,6.4,2,36.94,-5.4,6,,,,,,,31,45,89.46,2.42,i-80,2,1.3999999999981583,-0.2200000000000557,26.617812499999985
48142,48142,376900,7661039,182,876,376,1113433222500,5.962999999999999,212.096,6042811.027000003,2133278.873,16.8,7.9,2,52.57,-3.94,1,,,,,,,166,191,117.31,2.23,i-80,2,-0.2999999999995673,0.0500000000000167,26.615859374999985
48143,48143,2105766,9389905,123,876,751,1113433222500,54.057,757.5980000000003,6042791.283,2133826.491,14.3,7.4,2,25.0,0.0,5,,,,,,,109,126,91.29,3.65,i-80,2,0.09999999999976694,0.09000000000000341,26.615859374999985
48144,48144,289907,7574046,203,876,544,1113433222500,53.826,170.34599999999998,6042863.668,2133243.402,11.4,5.8,2,35.99,1.91,5,,,,,,,3342,219,80.83,2.25,i-80,2,-2.000000000001023,-0.25000000000005684,26.618515624999983
48145,48145,1157345,8441484,185,876,693,1113433222500,55.588,468.638,6042828.835,2133539.483,12.4,5.8,2,28.01,-0.1,5,,,,,,,161,201,112.14,4.0,i-80,2,-0.6000000000000227,0.9400000000000119,26.618593749999985
48146,48146,2848598,10132737,74,876,949,1113433222500,40.98,1016.011,6042741.839,2134081.345,14.3,6.9,2,15.25,2.59,4,,,,,,,66,84,39.8,2.61,i-80,2,0.0,0.01999999999995339,26.619999999999983
